Year,Revenue,Quantity,GrossMargin,SaleID,RetailerCountry,OrderMethod,RetailerType,ProductLine,ProductType,Product,Quarter
2018,53464.74,389.0,0.3759019,SaleID_832,United States,Other,Outdoors Shop,Personal Accessories,Navigation,Glacier Deluxe,Q4 2018
2018,14974.84,2386.0,0.53094888,SaleID_833,United States,Other,Outdoors Shop,Mountaineering Equipment,Navigation,Glacier GPS Extreme,Q4 2018
2018,28577.93,543.0,0.33581016,SaleID_834,Mexico,Sales visit,Department Store,Personal Accessories,Cooking Gear,TrailChef Kitchen Kit,Q4 2018
2018,34316.14,283.0,0.34654797,SaleID_835,Brazil,Web,Mall,Mountaineering Equipment,Eyewear,Cat Eye,Q4 2018
2018,51143.15,207.0,0.39714629,SaleID_836,Brazil,Web,Mall,Personal Accessories,Eyewear,Dante,Q4 2018
2019,20978.27,2641.0,0.48575914,SaleID_837,Brazil,Web,Mall,Camping Equipment,Eyewear,Fairway,Q4 2018
2019,13829.1,731.0,0.46989947,SaleID_838,Brazil,Web,Department Store,Personal Accessories,Lanterns,EverGlow Lamp,Q4 2018
2019,86365.8,158.0,0.2894934,SaleID_839,Brazil,Web,Sports Store,Outdoor Protection,Lanterns,Firefly Extreme,Q4 2018
2019,1646.0,321.0,0.641,SaleID_840,Brazil,Web,Sports Store,Personal Accessories,Lanterns,EverGlow Kerosene,Q4 2018
2019,542.62,96.0,0.63188719,SaleID_841,Brazil,Web,Sports Store,Camping Equipment,Lanterns,Flicker Lantern,Q4 2018
2019,6183.84,590.0,0.73054362,SaleID_842,Japan,E-mail,Department Store,Camping Equipment,Cooking Gear,TrailChef Water Bag,Q4 2018
2019,3681.69,341.0,0.76090476,SaleID_843,Japan,E-mail,Department Store,Personal Accessories,Cooking Gear,TrailChef Canteen,Q4 2018
2019,1928.4,38.0,0.44770566,SaleID_844,Japan,E-mail,Department Store,Personal Accessories,Cooking Gear,TrailChef Kitchen Kit,Q4 2018
2019,1316.0,255.0,0.609,SaleID_845,Japan,E-mail,Department Store,Sports Equipment,Cooking Gear,TrailChef Cup,Q4 2018
2019,44812.26,615.0,0.61006546,SaleID_846,Japan,E-mail,Department Store,Personal Accessories,Irons,Lady Hailstorm Steel Irons,Q4 2018
2019,1011.0,194.0,0.609,SaleID_847,Singapore,Fax,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,Q4 2018
2019,10498.94,1671.0,0.53094888,SaleID_848,Singapore,Fax,Outdoors Shop,Personal Accessories,Rope,Husky Rope 50,Q4 2018
2019,6344.7,520.0,0.34714815,SaleID_849,Singapore,Fax,Outdoors Shop,Outdoor Protection,Rope,Husky Rope 60,Q4 2018
2019,9249.84,566.0,0.29820294,SaleID_850,Singapore,Fax,Outdoors Shop,Personal Accessories,Rope,Husky Rope 100,Q4 2018
2019,65326.4,76.0,0.48783347,SaleID_851,Singapore,Fax,Outdoors Shop,Mountaineering Equipment,Rope,Husky Rope 200,Q4 2018
2019,41434.93,51.0,0.50170552,SaleID_852,Singapore,Fax,Outdoors Shop,Mountaineering Equipment,Safety,Granite Climbing Helmet,Q4 2018
2019,8490.97,681.0,0.51629686,SaleID_853,Singapore,Fax,Outdoors Shop,Sports Equipment,Safety,Husky Harness,Q4 2018
2019,4656.3,432.0,0.76090476,SaleID_854,Singapore,Fax,Outdoors Shop,Personal Accessories,Safety,Husky Harness Extreme,Q4 2018
2019,14299.52,613.0,0.31589537,SaleID_855,Singapore,Fax,Outdoors Shop,Camping Equipment,Safety,Granite Signal Mirror,Q4 2018
2019,74390.52,213.0,0.39349932,SaleID_856,Singapore,Fax,Outdoors Shop,Camping Equipment,Climbing Accessories,Granite Carabiner,Q4 2018
2019,15252.18,476.0,0.3753642,SaleID_857,Singapore,Fax,Outdoors Shop,Personal Accessories,Climbing Accessories,Granite Belay,Q4 2018
2019,19840.92,218.0,0.42052368,SaleID_858,Singapore,Fax,Outdoors Shop,Outdoor Protection,Climbing Accessories,Granite Pulley,Q4 2018
2019,8367.75,77.0,0.33672207,SaleID_859,Singapore,Fax,Outdoors Shop,Camping Equipment,Climbing Accessories,Firefly Climbing Lamp,Q4 2018
2019,28747.08,86.0,0.48243188,SaleID_860,Singapore,Fax,Outdoors Shop,Personal Accessories,Tools,Granite Ice,Q4 2018
2019,10221.88,118.0,0.46295985,SaleID_861,Singapore,Fax,Outdoors Shop,Camping Equipment,Watches,Mountain Man Analog,Q4 2018
2019,12372.34,73.0,0.45664665,SaleID_862,Singapore,Fax,Outdoors Shop,Camping Equipment,Watches,Mountain Man Digital,Q4 2018
2019,22051.02,688.0,0.3753642,SaleID_863,Singapore,Fax,Outdoors Shop,Sports Equipment,Watches,Mountain Man Deluxe,Q4 2018
2019,8663.28,96.0,0.42052368,SaleID_864,Singapore,Fax,Outdoors Shop,Personal Accessories,Watches,Mountain Man Extreme,Q4 2018
2019,38909.08,369.0,0.33516432,SaleID_865,Singapore,Fax,Outdoors Shop,Camping Equipment,Knives,Edge Extreme,Q4 2018
2019,30455.18,91.0,0.48243188,SaleID_866,Singapore,Fax,Outdoors Shop,Sports Equipment,Binoculars,Seeker Extreme,Q4 2018
2019,1941.0,317.0,0.539,SaleID_867,Singapore,Fax,Outdoors Shop,Mountaineering Equipment,Navigation,Glacier Deluxe,Q4 2018
2019,1293.0,56.0,0.60769565,SaleID_868,Singapore,Fax,Outdoors Shop,Mountaineering Equipment,Navigation,Glacier GPS,Q4 2018
2019,21966.36,154.0,0.4788169,SaleID_869,Singapore,Fax,Outdoors Shop,Personal Accessories,Navigation,Glacier GPS Extreme,Q4 2018
2019,45370.95,5717.0,0.48575914,SaleID_870,Singapore,Fax,Outdoors Shop,Camping Equipment,Insect Repellents,BugShield Extreme,Q4 2018
2019,7556.19,191.0,0.40645404,SaleID_871,Singapore,Phone,Outdoors Shop,Camping Equipment,Eyewear,Polar Extreme,Q4 2018
2019,20392.76,234.0,0.46295985,SaleID_872,Singapore,Phone,Outdoors Shop,Personal Accessories,Navigation,Glacier Basic,Q4 2018
2019,14192.4,113.0,0.2723124,SaleID_873,Singapore,Web,Mall,Camping Equipment,Watches,Mountain Man Analog,Q4 2018
2019,10439.0,532.0,0.49440816,SaleID_874,Singapore,Web,Mall,Personal Accessories,Watches,Venue,Q4 2018
2019,12754.32,1990.0,0.54047105,SaleID_875,Singapore,Web,Mall,Camping Equipment,Watches,Infinity,Q4 2018
2019,7615.48,618.0,0.35404886,SaleID_876,Singapore,Web,Mall,Camping Equipment,Watches,Lux,Q4 2018
2019,1658.84,28.0,0.57613454,SaleID_877,Korea,Phone,Mall,Camping Equipment,Watches,Mountain Man Deluxe,Q4 2018
2019,4753.5,47.0,0.52349761,,,,,,,,
2019,43658.58,3556.0,0.30136349,SaleID_879,Korea,Web,Mall,Personal Accessories,Watches,Venue,Q4 2018
2019,6865.92,185.0,0.50625027,SaleID_880,Korea,Web,Department Store,Camping Equipment,Lanterns,EverGlow Double,Q4 2018
2019,631.0,118.0,0.609,SaleID_881,Korea,Web,Department Store,Personal Accessories,Lanterns,EverGlow Butane,Q4 2018
2019,1066.0,31.0,0.59785714,SaleID_882,Korea,Web,Department Store,Camping Equipment,Lanterns,EverGlow Lamp,Q4 2018
2019,70751.4,1478.0,0.3726952,SaleID_883,Korea,Other,Sports Store,Camping Equipment,Lanterns,Firefly 2,Q4 2018
2019,12040.32,296.0,0.50856351,SaleID_884,Korea,Other,Sports Store,Personal Accessories,Lanterns,Firefly Extreme,Q4 2018
2019,41574.92,538.0,0.49557932,SaleID_885,Korea,Other,Sports Store,Personal Accessories,Knives,Bear Edge,Q4 2018
2019,8107.88,106.0,0.49557932,SaleID_886,Korea,Other,Sports Store,Personal Accessories,Golf Accessories,Course Pro Golf and Tee Set,Q4 2018
2019,8327.47,73.0,0.49389577,,,,,,,,
2019,20181.64,118.0,0.45664665,,,,,,,,
2019,49585.9,147.0,0.48243188,SaleID_889,China,Mail,Outdoors Shop,Personal Accessories,Rope,Husky Rope 50,Q4 2018
2019,78846.53,63.0,0.52676509,SaleID_890,China,Mail,Outdoors Shop,Camping Equipment,Tools,Granite Grip,Q4 2018
2019,10334.98,988.0,0.73054362,SaleID_891,China,Mail,Outdoors Shop,Camping Equipment,Tools,Granite Axe,Q4 2018
2019,12978.6,1066.0,0.34714815,SaleID_892,China,Mail,Outdoors Shop,Sports Equipment,Tools,Granite Extreme,Q4 2018
2019,23184.44,994.0,0.31589537,SaleID_893,Netherlands,Phone,Online Retailer,Personal Accessories,First Aid,Calamine Relief,Q4 2018
2019,58585.25,477.0,0.35337799,SaleID_894,Netherlands,Phone,Outdoors Shop,Personal Accessories,Sleeping Bags,Hibernator Extreme,Q4 2018
2019,74605.15,607.0,0.35337799,SaleID_895,Netherlands,Phone,Outdoors Shop,Outdoor Protection,Climbing Accessories,Granite Carabiner,Q4 2018
2019,8935.58,616.0,0.53251762,SaleID_896,Netherlands,Sales visit,Outdoors Shop,Mountaineering Equipment,Cooking Gear,TrailChef Water Bag,Q4 2018
2019,9904.48,184.0,0.43952457,SaleID_897,Netherlands,Sales visit,Outdoors Shop,Outdoor Protection,Cooking Gear,TrailChef Cook Set,Q4 2018
2019,10778.0,342.0,0.36508558,SaleID_898,Netherlands,Sales visit,Outdoors Shop,Mountaineering Equipment,Tents,Star Peg,Q4 2018
2019,9702.0,152.0,0.36751104,SaleID_899,Netherlands,Sales visit,Outdoors Shop,Sports Equipment,Sleeping Bags,Hibernator,Q4 2018
2019,34859.0,231.0,0.33511842,SaleID_900,Sweden,Phone,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Water Bag,Q4 2018
2019,22433.0,126.0,0.29811357,SaleID_901,Sweden,Phone,Outdoors Shop,Outdoor Protection,Cooking Gear,TrailChef Cook Set,Q4 2018
2019,65258.34,200.0,0.30762661,SaleID_902,Sweden,Phone,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Deluxe Cook Set,Q4 2018
2019,50850.39,95.0,0.32098891,SaleID_903,Sweden,Phone,Outdoors Shop,Sports Equipment,Sleeping Bags,Hibernator Extreme,Q4 2018
2019,12281.46,1916.0,0.54047105,SaleID_904,Sweden,Sales visit,Sports Store,Camping Equipment,Cooking Gear,TrailChef Kettle,Q2 2019
2019,50025.4,186.0,0.38537703,SaleID_905,Sweden,Sales visit,Sports Store,Personal Accessories,Cooking Gear,TrailChef Utensils,Q2 2019
2019,87472.4,160.0,0.2894934,,,,,,,,
2019,12134.72,60.0,0.61645224,SaleID_907,Sweden,Sales visit,Sports Store,Personal Accessories,Tents,Star Gazer 2,Q2 2019
2019,9411.54,344.0,0.38993898,SaleID_908,Sweden,Sales visit,Sports Store,Personal Accessories,Sunscreen,Sun Shelter 15,Q2 2019
2019,6517.35,167.0,0.44528732,SaleID_909,Sweden,Sales visit,Sports Store,Outdoor Protection,First Aid,Aloe Relief,Q2 2019
2019,7511.0,375.0,0.5045,SaleID_910,Sweden,Sales visit,Sports Store,Camping Equipment,Golf Accessories,Course Pro Golf and Tee Set,Q2 2019
2019,7517.24,610.0,0.35404886,SaleID_911,Sweden,Sales visit,Sports Store,Mountaineering Equipment,Golf Accessories,Course Pro Gloves,Q2 2019
2019,12154.08,521.0,0.31589537,SaleID_912,France,E-mail,Online Retailer,Personal Accessories,Lanterns,EverGlow Double,Q2 2019
2019,285.0,41.0,0.52733333,SaleID_913,France,E-mail,Online Retailer,Sports Equipment,Sunscreen,Sun Blocker,Q2 2019
2019,265.43,43.0,0.63188719,SaleID_914,France,E-mail,Online Retailer,Personal Accessories,Putters,Course Pro Putter,Q2 2019
2019,945.0,151.0,0.539,SaleID_915,France,Sales visit,Online Retailer,Mountaineering Equipment,Sunscreen,Sun Blocker,Q2 2019
2019,19515.3,137.0,0.4788169,SaleID_916,France,Sales visit,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Water Bag,Q2 2019
2019,23991.18,200.0,0.56437921,SaleID_917,France,Sales visit,Outdoors Shop,Outdoor Protection,Cooking Gear,TrailChef Canteen,Q2 2019
2019,1171.0,226.0,0.641,SaleID_918,France,Sales visit,Outdoors Shop,Camping Equipment,Knives,Double Edge,Q2 2019
2019,1040.0,45.0,0.60769565,SaleID_919,France,Sales visit,Sports Store,Sports Equipment,Irons,Hailstorm Titanium Irons,Q2 2019
2019,6961.68,435.0,0.52907519,SaleID_920,France,Sales visit,Sports Store,Personal Accessories,Irons,Lady Hailstorm Titanium Irons,Q2 2019
2019,8366.16,523.0,0.52907519,SaleID_921,France,Sales visit,Sports Store,Camping Equipment,Golf Accessories,Course Pro Umbrella,Q2 2019
2019,10737.72,365.0,0.38758696,SaleID_922,France,Sales visit,Sports Store,Outdoor Protection,Golf Accessories,Course Pro Gloves,Q2 2019
2019,5575.0,102.0,0.45066546,SaleID_923,Germany,Phone,Direct Marketing,Mountaineering Equipment,Cooking Gear,TrailChef Kitchen Kit,Q2 2019
2019,46403.02,420.0,0.33672207,SaleID_924,Germany,Phone,Direct Marketing,Outdoor Protection,Packs,Canyon Mule Journey Backpack,Q2 2019
2019,2563.18,420.0,0.69450749,SaleID_925,Germany,Phone,Discount Retailer,Camping Equipment,Navigation,Glacier Basic,Q2 2019
2019,1598.0,223.0,0.66614286,SaleID_926,Germany,Phone,Discount Retailer,Camping Equipment,Navigation,Glacier Deluxe,Q2 2019
2019,3081.16,51.0,0.57613454,SaleID_927,Germany,Phone,Discount Retailer,Sports Equipment,Navigation,Glacier GPS,Q2 2019
2019,2014.2,18.0,0.5191304,SaleID_928,Germany,Phone,Discount Retailer,Camping Equipment,Navigation,Glacier GPS Extreme,Q2 2019
2019,63562.2,74.0,0.48783347,SaleID_929,Germany,Mail,Outdoors Shop,Camping Equipment,Knives,Bear Survival Edge,Q2 2019
2019,26874.83,55.0,0.4501865,SaleID_930,Germany,Mail,Outdoors Shop,Mountaineering Equipment,Binoculars,Seeker Extreme,Q2 2019
2019,43968.64,54.0,0.50170552,SaleID_931,Germany,Mail,Outdoors Shop,Outdoor Protection,Navigation,Glacier Basic,Q2 2019
2019,72502.8,62.0,0.48638334,SaleID_932,Germany,Mail,Outdoors Shop,Camping Equipment,Navigation,Glacier Deluxe,Q2 2019
2019,44351.4,69.0,0.48236358,SaleID_933,Germany,Mail,Outdoors Shop,Outdoor Protection,Navigation,Glacier GPS,Q2 2019
2019,51102.52,61.0,0.51245229,SaleID_934,Germany,Mail,Outdoors Shop,Outdoor Protection,Navigation,Glacier GPS Extreme,Q2 2019
2019,6694.91,639.0,0.73054362,SaleID_935,Germany,Mail,Outdoors Shop,Outdoor Protection,Sunscreen,Sun Shield,Q2 2019
2019,7789.0,108.0,0.43078082,SaleID_936,Germany,Mail,Outdoors Shop,Outdoor Protection,First Aid,Compact Relief Kit,Q2 2019
2019,60541.4,258.0,0.46181493,SaleID_937,Germany,E-mail,Sports Store,Outdoor Protection,Cooking Gear,TrailChef Double Flame,Q2 2019
2019,8226.14,153.0,0.43952457,SaleID_938,Germany,E-mail,Sports Store,Camping Equipment,Cooking Gear,TrailChef Kettle,Q2 2019
2019,11766.12,956.0,0.35404886,SaleID_939,Germany,E-mail,Sports Store,Personal Accessories,Knives,Bear Edge,Q2 2019
2019,61296.31,499.0,0.35337799,SaleID_940,Germany,E-mail,Sports Store,Personal Accessories,Knives,Bear Survival Edge,Q2 2019
2019,26075.32,2074.0,0.59215287,SaleID_941,Germany,E-mail,Sports Store,Personal Accessories,Binoculars,Seeker 50,Q2 2019
2019,16186.44,849.0,0.47406854,SaleID_942,United Kingdom,Sales visit,Outdoors Shop,Camping Equipment,Tools,Granite Grip,Q2 2019
2019,82730.94,968.0,0.29798353,SaleID_943,Belgium,Fax,Outdoors Shop,Outdoor Protection,Cooking Gear,TrailChef Water Bag,Q2 2019
2019,22127.333620102218,571.0,0.38246835,SaleID_944,Belgium,Fax,Outdoors Shop,Outdoor Protection,Cooking Gear,TrailChef Canteen,Q2 2019
2019,4161.0,824.0,0.629,SaleID_945,Italy,Fax,Department Store,Personal Accessories,Eyewear,Polar Sun,Q2 2019
2019,18289.04,150.0,0.35337799,SaleID_946,Italy,Fax,Department Store,Mountaineering Equipment,Eyewear,Polar Ice,Q2 2019
2019,16162.22,256.0,0.26780025,SaleID_947,United States,Fax,Sports Store,Mountaineering Equipment,Knives,Single Edge,Q3 2019
2019,1136.0,157.0,0.66614286,SaleID_948,United States,Sales visit,Online Retailer,Personal Accessories,Climbing Accessories,Granite Pulley,Q3 2019
2019,581.0,108.0,0.609,SaleID_949,United States,Sales visit,Online Retailer,Personal Accessories,Sunscreen,Sun Blocker,Q3 2019
2019,46508.71,379.0,0.35337799,SaleID_950,United States,Sales visit,Online Retailer,Sports Equipment,First Aid,Deluxe Family Relief Kit,Q3 2019
2019,11059.0,258.0,0.43295349,SaleID_951,United States,Sales visit,Discount Retailer,Personal Accessories,Watches,Mountain Man Analog,Q3 2019
2019,11641.25,187.0,0.46606056,SaleID_952,United States,Sales visit,Discount Retailer,Personal Accessories,Watches,Mountain Man Digital,Q3 2019
2019,4836.0,35.0,0.37755172,SaleID_953,United States,Sales visit,Discount Retailer,Personal Accessories,Watches,Mountain Man Deluxe,Q3 2019
2019,3857.4,185.0,0.12976923,SaleID_954,Japan,E-mail,Direct Marketing,Camping Equipment,Watches,Mountain Man Deluxe,Q3 2019
2019,2809.0,396.0,0.66614286,SaleID_955,Singapore,Fax,Outdoors Shop,Camping Equipment,Eyewear,Polar Sports,Q3 2019
2019,4491.0,890.0,0.629,SaleID_956,Singapore,Fax,Outdoors Shop,Camping Equipment,Binoculars,Seeker Extreme,Q3 2019
2019,2676.0,77.0,0.59785714,SaleID_957,Singapore,Fax,Outdoors Shop,Outdoor Protection,Navigation,Glacier GPS Extreme,Q3 2019
2019,396.18,68.0,0.63188719,SaleID_958,Singapore,Phone,Mall,Personal Accessories,Woods,Lady Hailstorm Titanium Woods Set,Q3 2019
2019,44758.0,726.0,0.29017409,SaleID_959,Singapore,Phone,Mall,Camping Equipment,Golf Accessories,Course Pro Golf and Tee Set,Q3 2019
2019,17772.0,539.0,0.52293939,SaleID_960,Singapore,Sales visit,Department Store,Camping Equipment,Cooking Gear,TrailChef Canteen,Q3 2019
2019,31555.2,8057.0,0.49786682,SaleID_961,Singapore,Sales visit,Department Store,Outdoor Protection,Cooking Gear,TrailChef Kitchen Kit,Q3 2019
2019,58970.0,888.0,0.48065414,SaleID_962,Singapore,Sales visit,Department Store,Mountaineering Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Q3 2019
2019,66788.41,1128.0,0.55779469,SaleID_963,Korea,Fax,Department Store,Outdoor Protection,Cooking Gear,TrailChef Deluxe Cook Set,Q3 2019
2019,20424.1,196.0,0.52583391,SaleID_964,Korea,Fax,Department Store,Sports Equipment,Lanterns,Firefly Lite,Q3 2019
2019,82901.31,710.0,0.49583906,SaleID_965,Korea,Fax,Department Store,Mountaineering Equipment,Lanterns,Firefly Extreme,Q3 2019
2019,2728.36,30.0,0.56896444,SaleID_966,Korea,Fax,Department Store,Camping Equipment,Lanterns,EverGlow Kerosene,Q3 2019
2019,19270.64,486.0,0.40645404,SaleID_967,Korea,Fax,Department Store,Camping Equipment,Lanterns,EverGlow Butane,Q3 2019
2019,34947.64,400.0,0.46295985,SaleID_968,Korea,Fax,Department Store,Personal Accessories,Rope,Husky Rope 50,Q3 2019
2019,16267.74,179.0,0.42052368,SaleID_969,Korea,Fax,Department Store,Mountaineering Equipment,Rope,Husky Rope 60,Q3 2019
2019,52318.86,155.0,0.48243188,SaleID_970,Korea,Fax,Department Store,Mountaineering Equipment,Rope,Husky Rope 100,Q3 2019
2019,4737.0,783.0,0.689,SaleID_971,Korea,Fax,Department Store,Camping Equipment,Rope,Husky Rope 200,Q3 2019
2019,1596.0,311.0,0.609,SaleID_972,Sweden,Phone,Direct Marketing,Personal Accessories,Cooking Gear,TrailChef Water Bag,Q3 2019
2019,5464.6,204.0,0.3228806,SaleID_973,Sweden,Phone,Direct Marketing,Camping Equipment,Packs,Canyon Mule Weekender Backpack,Q3 2019
2019,5488.4,126.0,0.36114367,,,,,,,,
2019,13955.8,193.0,0.43704945,SaleID_975,Sweden,Sales visit,Sports Store,Personal Accessories,Tents,Star Gazer 2,Q3 2019
2019,24028.85,269.0,0.51544497,SaleID_976,Sweden,Sales visit,Sports Store,Personal Accessories,Golf Accessories,Course Pro Golf Bag,Q3 2019
2019,18024.3,526.0,0.33003771,SaleID_977,Germany,Fax,Online Retailer,Sports Equipment,Lanterns,Firefly 2,Q3 2019
2019,2947.82,484.0,0.69450749,SaleID_978,Germany,Fax,Online Retailer,Personal Accessories,Climbing Accessories,Firefly Climbing Lamp,Q3 2019
2019,1031.0,198.0,0.609,SaleID_979,Germany,Fax,Online Retailer,Sports Equipment,Tools,Granite Grip,Q3 2019
2019,1351.0,262.0,0.607,SaleID_980,Germany,Phone,Direct Marketing,Personal Accessories,Cooking Gear,TrailChef Canteen,Q3 2019
2019,267.0,38.0,0.52733333,SaleID_981,Germany,Phone,Direct Marketing,Personal Accessories,Cooking Gear,TrailChef Kitchen Kit,Q3 2019
2019,309.0,45.0,0.539,SaleID_982,Germany,Phone,Direct Marketing,Camping Equipment,First Aid,Calamine Relief,Q3 2019
2019,20307.6,161.0,0.2723124,SaleID_983,Germany,Phone,Direct Marketing,Personal Accessories,First Aid,Aloe Relief,Q3 2019
2019,20702.26,121.0,0.45664665,SaleID_984,Germany,Phone,Direct Marketing,Camping Equipment,First Aid,Insect Bite Relief,Q3 2019
2019,34251.0,452.0,0.48623684,SaleID_985,Germany,Phone,Warehouse Store,Outdoor Protection,Cooking Gear,TrailChef Double Flame,Q3 2019
2019,23604.8,312.0,0.25038194,SaleID_986,Germany,Phone,Warehouse Store,Personal Accessories,Sleeping Bags,Hibernator Self - Inflating Mat,Q3 2019
2019,13455.12,230.0,0.3846098,SaleID_987,Germany,Phone,Warehouse Store,Mountaineering Equipment,Sunscreen,Sun Shelter 15,Q3 2019
2019,14868.6,758.0,0.49440816,SaleID_988,Germany,Phone,Warehouse Store,Camping Equipment,First Aid,Compact Relief Kit,Q3 2019
2019,43174.2,1125.0,0.49066667,SaleID_989,Germany,E-mail,Department Store,Personal Accessories,Lanterns,Firefly Mapreader,Q3 2019
2019,73163.0,964.0,0.38689474,SaleID_990,Germany,E-mail,Sports Store,Camping Equipment,Lanterns,Firefly Mapreader,Q3 2019
2019,5823.0,50.0,0.50935343,SaleID_991,Germany,E-mail,Sports Store,Personal Accessories,Lanterns,Firefly 4,Q3 2019
2019,64656.0,887.0,0.42743743,SaleID_992,Germany,E-mail,Sports Store,Mountaineering Equipment,Lanterns,Firefly Extreme,Q3 2019
2019,77595.4,326.0,0.45652756,SaleID_993,Germany,E-mail,Sports Store,Mountaineering Equipment,Navigation,Glacier GPS,Q3 2019
2019,29213.8,167.0,0.47537881,SaleID_994,Germany,E-mail,Sports Store,Outdoor Protection,Insect Repellents,BugShield Spray,Q3 2019
2019,12122.84,306.0,0.40645404,SaleID_995,Germany,E-mail,Sports Store,Personal Accessories,Insect Repellents,BugShield Lotion,Q3 2019
2019,10046.52,116.0,0.46295985,SaleID_996,Switzerland,E-mail,Mall,Personal Accessories,Eyewear,Polar Sun,Q3 2019
2019,79680.0,764.0,0.48292344,SaleID_997,Switzerland,E-mail,Mall,Outdoor Protection,Eyewear,Polar Sports,Q3 2019
2019,9357.0,284.0,0.52293939,SaleID_998,Switzerland,E-mail,Mall,Personal Accessories,Irons,Hailstorm Titanium Irons,Q3 2019
2019,26195.0,346.0,0.48623684,SaleID_999,Switzerland,E-mail,Mall,Sports Equipment,Irons,Lady Hailstorm Steel Irons,Q3 2019
2019,17146.5,227.0,0.25038194,SaleID_1000,Switzerland,E-mail,Mall,Personal Accessories,Irons,Lady Hailstorm Titanium Irons,Q3 2019
2019,19441.32,1530.0,0.59632072,SaleID_1001,Switzerland,E-mail,Mall,Camping Equipment,Woods,Hailstorm Titanium Woods Set,Q3 2019
2019,16002.6,846.0,0.46989947,SaleID_1002,Switzerland,E-mail,Mall,Personal Accessories,Woods,Hailstorm Steel Woods Set,Q3 2019
2019,55084.15,91.0,0.35858599,SaleID_1003,Switzerland,E-mail,Mall,Outdoor Protection,Woods,Lady Hailstorm Steel Woods Set,Q3 2019
2019,36769.11,431.0,0.29798353,SaleID_1004,Switzerland,E-mail,Mall,Sports Equipment,Golf Accessories,Course Pro Golf and Tee Set,Q3 2019
2019,1725.0,281.0,0.539,SaleID_1005,Switzerland,Web,Mall,Camping Equipment,Watches,Venue,Q3 2019
2019,15152.96,1180.0,0.60040406,SaleID_1006,Switzerland,Web,Mall,Camping Equipment,,Infinity,Q3 2019
2019,62769.12,251.0,0.40347832,SaleID_1007,United Kingdom,Sales visit,,Camping Equipment,Lanterns,Firefly Extreme,Q3 2019
2019,34752.17,289.0,0.56437921,SaleID_1008,Italy,Phone,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Canteen,Q3 2019
2019,13451.1,137.0,0.3416355,SaleID_1009,Italy,Phone,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Deluxe Cook Set,Q3 2019
2019,30706.37,441.0,0.40928211,SaleID_1010,Italy,Phone,Outdoors Shop,Camping Equipment,Cooking Gear,TrailChef Kettle,Q3 2019
2019,20875.0,139.0,0.33511842,SaleID_1011,Italy,Phone,Outdoors Shop,Personal Accessories,Cooking Gear,TrailChef Utensils,Q3 2019
2019,14130.0,80.0,0.29811357,SaleID_1012,Italy,Phone,Outdoors Shop,Outdoor Protection,Sleeping Bags,Hibernator Lite,Q3 2019
2019,48791.84,150.0,0.30762661,SaleID_1013,Italy,Phone,Outdoors Shop,Camping Equipment,Sleeping Bags,Hibernator,Q3 2019
2019,38287.1,72.0,0.32098891,SaleID_1014,Italy,Phone,Sports Store,Mountaineering Equipment,Sunscreen,Sun Shelter 30,Q3 2019
2019,26765.0,382.0,0.25163158,SaleID_1015,United States,Fax,Sports Store,Outdoor Protection,Cooking Gear,TrailChef Deluxe Cook Set,Q4 2019
2019,15673.75,255.0,0.29017409,SaleID_1016,United States,Fax,Sports Store,Camping Equipment,Cooking Gear,TrailChef Single Flame,Q4 2019
2019,37462.0,360.0,0.48292344,SaleID_1017,United States,Fax,Sports Store,Personal Accessories,Insect Repellents,BugShield Lotion,Q4 2019
2019,4506.0,137.0,0.52293939,SaleID_1018,United States,Fax,Sports Store,Personal Accessories,Sunscreen,Sun Blocker,Q4 2019
2019,10930.0,255.0,0.43318605,SaleID_1019,United States,Phone,Warehouse Store,Personal Accessories,Cooking Gear,TrailChef Deluxe Cook Set,Q4 2019
2019,11891.85,191.0,0.45614286,,,,,,,,
2019,7357.6,597.0,0.35404886,SaleID_1021,United States,Phone,Sports Store,Camping Equipment,Eyewear,Hawk Eye,Q4 2019
2019,9589.56,326.0,0.38758696,SaleID_1022,United States,Phone,Sports Store,Sports Equipment,Eyewear,Retro,Q4 2019
2019,5519.14,103.0,0.43952457,SaleID_1023,United States,Phone,Sports Store,Personal Accessories,Navigation,Astro Pilot,Q4 2019
2019,1719.8,34.0,0.44770566,SaleID_1024,United States,E-mail,Warehouse Store,Personal Accessories,Eyewear,Cat Eye,Q4 2019
2019,6049.07,45.0,0.38246835,SaleID_1025,United States,Sales visit,Department Store,Mountaineering Equipment,Insect Repellents,BugShield Lotion,Q4 2019
2019,18844.53,2756.0,0.6443737,SaleID_1026,United States,Sales visit,Department Store,Personal Accessories,Sunscreen,Sun Shelter 30,Q4 2019
2019,2081.0,408.0,0.641,SaleID_1027,United States,Sales visit,Department Store,Personal Accessories,First Aid,Deluxe Family Relief Kit,Q4 2019
2019,1868.0,81.0,0.60769565,SaleID_1028,United States,Sales visit,Department Store,Personal Accessories,First Aid,Aloe Relief,Q4 2019
